Lake_ID,year,week,week_start,week_end,lake_layer_temperature,runoff_sum,surface_runoff_sum,air_temperature_2m,total_precipitation_sum
2,2019,1,1/1/2019,1/7/2019,273.5622116,9.268664845,0.017812387,267.6921551,59.1137004
2,2019,2,1/8/2019,1/14/2019,273.3355177,8.762669586,0.001324232,265.5991991,17.61592577
2,2019,3,1/15/2019,1/21/2019,273.1632467,8.298734307,2.49E-05,258.2593923,17.35863092
2,2019,4,1/22/2019,1/28/2019,273.1496598,7.860929881,2.08E-05,257.3057193,43.35630574
2,2019,5,1/29/2019,2/4/2019,273.1496635,7.459281015,0.012668511,258.2528938,55.26420109
2,2019,6,2/5/2019,2/11/2019,273.1496609,7.055413348,0.000331068,260.2950892,56.31965828
2,2019,7,2/12/2019,2/18/2019,273.1496584,6.687283201,1.98E-05,263.514006,40.93106029
2,2019,8,2/19/2019,2/25/2019,273.1496594,6.342008878,0.001598025,266.1045702,81.12819904
2,2019,9,2/26/2019,3/4/2019,273.1496594,6.014510253,1.52E-05,259.7297654,16.03627463
2,2019,10,3/5/2019,3/11/2019,273.1496585,5.709141485,1.69E-05,264.0168292,31.65517558
2,2019,11,3/12/2019,3/18/2019,273.1509397,6.846264087,1.368982057,270.5661509,60.37336451
2,2019,12,3/19/2019,3/25/2019,273.1497592,5.431938798,0.181895002,271.4656203,10.5790401
2,2019,13,3/26/2019,4/1/2019,273.1509652,5.924251493,0.748112743,271.2257235,13.66729903
2,2019,14,4/2/2019,4/8/2019,273.1517824,8.610084577,2.481144109,273.3264572,56.44009374
2,2019,15,4/9/2019,4/15/2019,273.1596447,7.605983519,0.297565156,272.4478545,64.80773058
2,2019,16,4/16/2019,4/22/2019,273.2193718,15.62047886,3.627486476,276.1219886,73.66851244
2,2019,17,4/23/2019,4/29/2019,273.6126007,25.07510848,1.048159181,276.0102044,28.67279199
2,2019,18,4/30/2019,5/6/2019,274.1009609,26.66574569,0.667298053,275.8661438,31.57337217
2,2019,19,5/7/2019,5/13/2019,274.9820864,27.88239193,1.226393786,277.0118396,72.22179303
2,2019,20,5/14/2019,5/20/2019,276.3086832,35.0416711,1.20821105,278.7420027,70.59398932
2,2019,21,5/21/2019,5/27/2019,277.3577728,38.22493212,0.519014173,280.7441872,53.68618129
2,2019,22,5/28/2019,6/3/2019,278.7469111,34.21205215,0.04247303,280.9425298,8.841231439
2,2019,23,6/4/2019,6/10/2019,280.3358753,28.72929345,0.286936371,284.2351061,47.22633962
2,2019,24,6/11/2019,6/17/2019,281.6541758,23.25117092,0.154924709,282.8812948,27.75466236
2,2019,25,6/18/2019,6/24/2019,283.1413545,19.07502223,0.241574792,284.4386767,36.98002132
2,2019,26,6/25/2019,7/1/2019,285.0982601,16.62650738,1.241801843,287.4181253,39.44895142
2,2019,27,7/2/2019,7/8/2019,287.3115603,12.67376282,0.051404213,288.1959459,11.63238293
2,2019,28,7/9/2019,7/15/2019,287.9948678,11.27909626,0.843899513,289.2945842,38.12695739
2,2019,29,7/16/2019,7/22/2019,289.5160101,9.271286868,0.500530208,289.8947921,58.37319601
2,2019,30,7/23/2019,7/29/2019,290.0332026,8.381508068,0.925309873,290.4969287,78.97769939
2,2019,31,7/30/2019,8/5/2019,291.3451473,6.5776864,0.126854782,289.8388011,24.31773366
2,2019,32,8/6/2019,8/12/2019,291.1865941,5.853550247,0.197419158,290.2549512,25.06769344
2,2019,33,8/13/2019,8/19/2019,291.2105236,5.438866536,0.449761121,290.0678795,50.0519203
2,2019,34,8/20/2019,8/26/2019,290.7531957,4.589807842,0.136903907,289.4568217,16.01402677
2,2019,35,8/27/2019,9/2/2019,289.0492491,4.320213605,0.283920388,288.165483,67.27753536
2,2019,36,9/3/2019,9/9/2019,289.2363972,4.496440506,0.782145447,286.2701761,73.29154336
2,2019,37,9/10/2019,9/16/2019,287.8054011,6.582887759,2.5962455,286.2911195,142.198567
2,2019,38,9/17/2019,9/23/2019,289.0545188,3.900287002,0.446827612,290.0245782,53.15391313
2,2019,39,9/24/2019,9/30/2019,287.8026978,6.754739033,2.857399823,285.5742178,100.8876629
2,2019,40,10/1/2019,10/7/2019,285.5864549,4.962654849,1.159684129,282.2737832,75.48433184
2,2019,41,10/8/2019,10/14/2019,283.7287603,5.044480333,0.670985026,282.0693845,81.82929014
2,2019,42,10/15/2019,10/21/2019,282.5241846,6.474946826,1.404926091,280.6257279,57.77580438
2,2019,43,10/22/2019,10/28/2019,281.5827923,6.521420427,0.470543897,278.9131207,46.61666357
2,2019,44,10/29/2019,11/4/2019,279.5580731,6.851300667,0.044519535,274.3091745,28.0321489
2,2019,45,11/5/2019,11/11/2019,277.6477779,7.174822465,0.003380865,269.3161037,39.0757309
2,2019,46,11/12/2019,11/18/2019,276.2427629,7.280439158,0.039806972,269.7313729,31.49182296
2,2019,47,11/19/2019,11/25/2019,275.8842851,7.451004684,0.268379519,274.0260882,62.79735976
2,2019,48,11/26/2019,12/2/2019,275.5354752,7.188657088,0.027271115,270.1019478,75.64440442
2,2019,49,12/3/2019,12/9/2019,275.0955641,7.16082018,0.006781819,269.1035796,38.23022944
2,2019,50,12/10/2019,12/16/2019,274.5574869,7.063619041,2.69E-05,262.3508562,34.25823269
2,2019,51,12/17/2019,12/23/2019,273.9642024,6.918796536,0.003422044,266.9316875,13.07460396
2,2019,52,12/24/2019,12/30/2019,273.7595146,7.06949358,0.330861505,272.168769,115.1075346
2,2019,53,12/31/2019,1/6/2020,273.8259739,0.946463012,1.64E-05,268.5688822,14.04971549
5,2019,1,1/1/2019,1/7/2019,274.3892679,14.97665786,0.536527531,270.3057448,114.8143629
5,2019,2,1/8/2019,1/14/2019,274.0940899,14.72713026,0.185790058,267.3686959,38.84774323
5,2019,3,1/15/2019,1/21/2019,273.7882536,14.5446159,0.000304663,262.9898842,41.31088517
5,2019,4,1/22/2019,1/28/2019,273.4764632,14.7015461,0.41695932,261.9781605,131.6992255
5,2019,5,1/29/2019,2/4/2019,273.2493631,15.98441281,2.021672366,262.8618274,108.602666
5,2019,6,2/5/2019,2/11/2019,273.1954144,14.96937507,0.918188293,265.275502,113.0522187
5,2019,7,2/12/2019,2/18/2019,273.1763119,14.37776251,0.178396398,266.3550232,120.7745678
5,2019,8,2/19/2019,2/25/2019,273.1569463,15.17132961,1.077658109,268.5332545,135.7405067
5,2019,9,2/26/2019,3/4/2019,273.1525942,13.73354415,0.008892052,263.2273668,38.9499339
5,2019,10,3/5/2019,3/11/2019,273.1499774,14.63682295,1.207328218,265.8257257,82.61002029
5,2019,11,3/12/2019,3/18/2019,273.1603762,18.38742376,3.571537829,271.8875827,111.0439489
5,2019,12,3/19/2019,3/25/2019,273.1805968,15.28476287,0.196089523,272.2124715,18.40338376
5,2019,13,3/26/2019,4/1/2019,273.2806891,16.12660263,0.579663479,272.5161498,46.35889594
5,2019,14,4/2/2019,4/8/2019,273.4641495,17.21482749,1.290698248,274.7515895,90.00772566
5,2019,15,4/9/2019,4/15/2019,273.9605315,20.1501881,1.474634362,274.5209861,147.6997208
5,2019,16,4/16/2019,4/22/2019,274.4441372,32.63885978,4.288426304,276.9802264,141.5978044
5,2019,17,4/23/2019,4/29/2019,275.4342296,62.46576847,3.606679439,276.8733967,108.7931285
5,2019,18,4/30/2019,5/6/2019,275.9338081,63.82441438,2.114950025,277.2219766,118.3643995
5,2019,19,5/7/2019,5/13/2019,277.0848587,63.00973651,2.310004699,278.2662987,134.6017696
5,2019,20,5/14/2019,5/20/2019,278.4851886,60.32341623,1.464252711,280.1339788,135.1634501
5,2019,21,5/21/2019,5/27/2019,280.001308,54.34472411,2.617455848,282.2471288,127.4430771
5,2019,22,5/28/2019,6/3/2019,281.7133582,44.45681614,1.000426862,281.7832577,61.95444227
5,2019,23,6/4/2019,6/10/2019,283.0938469,37.39189598,2.024383945,284.3091186,136.2491715
5,2019,24,6/11/2019,6/17/2019,284.0931733,30.1889061,1.01525334,283.9448436,125.7980836
5,2019,25,6/18/2019,6/24/2019,285.981769,26.18814741,0.889706267,285.4291017,83.72175295
5,2019,26,6/25/2019,7/1/2019,288.0053829,22.20488035,0.451352277,288.330622,66.35581964
5,2019,27,7/2/2019,7/8/2019,290.4011704,18.94222713,0.293653044,289.525126,38.2215548
5,2019,28,7/9/2019,7/15/2019,290.8330522,16.13182561,0.26512795,290.5706898,42.35031299
5,2019,29,7/16/2019,7/22/2019,292.1922509,15.34018908,1.750205289,292.2058147,143.211202
5,2019,30,7/23/2019,7/29/2019,292.4681997,12.05520605,0.402293399,292.0135023,89.03861719
5,2019,31,7/30/2019,8/5/2019,293.6342406,10.18270848,0.069108717,291.4895789,21.78026034
5,2019,32,8/6/2019,8/12/2019,293.3088978,9.058009476,0.256761552,292.0477511,63.38036295
5,2019,33,8/13/2019,8/19/2019,293.4233846,8.531979461,0.822563551,291.9047543,78.41585503
5,2019,34,8/20/2019,8/26/2019,293.0801134,6.894190567,0.081086239,291.2196626,27.65170247
5,2019,35,8/27/2019,9/2/2019,291.3272802,6.409133827,0.326008072,290.3364185,95.71176553
5,2019,36,9/3/2019,9/9/2019,290.9363536,6.38635821,0.858393226,288.0948606,118.6215494
5,2019,37,9/10/2019,9/16/2019,289.7648049,7.645115068,2.337918248,288.6972511,246.8397336
5,2019,38,9/17/2019,9/23/2019,291.0269681,6.871792257,1.885401529,290.8819901,127.6111473
5,2019,39,9/24/2019,9/30/2019,289.3321032,6.493729027,1.626100477,287.7462901,142.1767305
5,2019,40,10/1/2019,10/7/2019,287.4659858,8.376483628,2.885854842,285.1738106,160.6325006
5,2019,41,10/8/2019,10/14/2019,285.5802983,6.246627282,0.704659495,283.7568061,129.2465978
5,2019,42,10/15/2019,10/21/2019,283.520897,7.29544376,0.950519782,281.8471856,118.8476116
5,2019,43,10/22/2019,10/28/2019,282.7153538,10.48083463,2.654165462,280.94022,157.4078374
5,2019,44,10/29/2019,11/4/2019,281.096363,11.82024825,1.726777551,277.0234227,168.0959713
5,2019,45,11/5/2019,11/11/2019,278.5881444,11.94426389,0.13785967,272.2852069,84.85008543
5,2019,46,11/12/2019,11/18/2019,276.9266323,13.27198418,0.059647194,270.5196949,51.72980886
5,2019,47,11/19/2019,11/25/2019,276.5782108,14.59226887,0.830213174,275.5831369,80.2532424
5,2019,48,11/26/2019,12/2/2019,276.3879448,16.68287988,1.617966466,272.872571,188.7338874
5,2019,49,12/3/2019,12/9/2019,275.844514,16.72153322,0.468479187,272.1362134,72.92430187
5,2019,50,12/10/2019,12/16/2019,275.2764323,16.97213466,0.106392222,268.3078811,63.15954105
5,2019,51,12/17/2019,12/23/2019,274.6721665,17.27492346,0.106387699,269.4951918,23.29179764
5,2019,52,12/24/2019,12/30/2019,274.5196054,19.14380063,1.698334084,274.2410432,180.625225
5,2019,53,12/31/2019,1/6/2020,274.5852863,2.418962447,0.002353892,272.1471424,25.50793212
6,2019,1,1/1/2019,1/7/2019,274.6885759,10.57796167,0.669683076,272.111628,73.53383656
6,2019,2,1/8/2019,1/14/2019,274.445345,10.23892631,0.078037066,269.1683922,21.58147208
6,2019,3,1/15/2019,1/21/2019,274.0964526,10.53893311,0.001102323,265.4126192,28.74786135
6,2019,4,1/22/2019,1/28/2019,273.6395032,11.34168853,0.721263039,263.4644948,101.0761703
6,2019,5,1/29/2019,2/4/2019,273.2988824,13.11722724,2.370613193,263.9477415,66.36683402
6,2019,6,2/5/2019,2/11/2019,273.2206848,12.95887165,1.188309744,267.1372268,87.06980173
6,2019,7,2/12/2019,2/18/2019,273.1889113,13.36954308,0.247803886,268.0019407,84.92246964
6,2019,8,2/19/2019,2/25/2019,273.1605223,14.69126877,1.289318388,269.3502655,86.7691193
6,2019,9,2/26/2019,3/4/2019,273.1539962,13.35668491,0.011284502,264.7701352,30.61533992
6,2019,10,3/5/2019,3/11/2019,273.150396,14.44662357,1.275055818,267.0162964,57.00760453
6,2019,11,3/12/2019,3/18/2019,273.2218947,18.88486203,3.634726277,273.3049271,76.86550997
6,2019,12,3/19/2019,3/25/2019,273.3681189,17.27261885,0.331581956,273.4358525,14.61679593
6,2019,13,3/26/2019,4/1/2019,273.7070207,18.32029047,0.788194555,273.7767189,34.17847996
6,2019,14,4/2/2019,4/8/2019,274.1068152,18.71860379,0.952466507,276.7330256,52.84480103
6,2019,15,4/9/2019,4/15/2019,275.0647227,21.64321472,1.538172657,275.8692127,106.8311493
6,2019,16,4/16/2019,4/22/2019,275.8160806,27.36809028,2.694537724,278.857383,89.55193469
6,2019,17,4/23/2019,4/29/2019,277.4215084,33.84190352,1.582402522,278.531029,85.86865001
6,2019,18,4/30/2019,5/6/2019,277.9738329,34.65462153,1.841188536,278.9429653,98.65531067
6,2019,19,5/7/2019,5/13/2019,279.1574536,34.16054431,2.738478068,279.5365466,101.223967
6,2019,20,5/14/2019,5/20/2019,280.6808834,31.27170781,2.492712267,282.2012489,106.2049234
6,2019,21,5/21/2019,5/27/2019,282.3010382,28.44535869,2.138128255,284.2457622,105.4204665
6,2019,22,5/28/2019,6/3/2019,284.4640915,27.98864167,2.206029944,283.9891469,67.39768537
6,2019,23,6/4/2019,6/10/2019,286.0369876,24.54654523,0.921761231,286.5759693,86.75197617
6,2019,24,6/11/2019,6/17/2019,286.1737394,23.19249189,1.528966605,285.6951544,121.422371
6,2019,25,6/18/2019,6/24/2019,287.9953419,23.01972233,2.520327269,287.4076938,86.90988139
6,2019,26,6/25/2019,7/1/2019,290.4562723,18.94406639,0.47878055,290.9246211,52.28418135
6,2019,27,7/2/2019,7/8/2019,293.0604637,17.56594191,0.922812068,291.8691304,47.3006616
6,2019,28,7/9/2019,7/15/2019,293.0636497,14.87925273,0.24190466,292.8829843,26.22641703
6,2019,29,7/16/2019,7/22/2019,294.602189,16.40464954,3.383457311,294.7674266,117.9769901
6,2019,30,7/23/2019,7/29/2019,294.0960259,11.44993239,0.30887515,294.0313372,47.79122945
6,2019,31,7/30/2019,8/5/2019,295.1210235,9.833182956,0.08064413,293.3643174,14.78401844
6,2019,32,8/6/2019,8/12/2019,294.8391068,8.69968238,0.189484358,293.8356039,41.20709083
6,2019,33,8/13/2019,8/19/2019,294.7849753,8.71106984,1.249184285,293.375403,56.10452317
6,2019,34,8/20/2019,8/26/2019,294.2379053,7.366288899,0.739204964,292.3404358,34.51310105
6,2019,35,8/27/2019,9/2/2019,292.2082342,6.08873314,0.203521055,291.5475467,50.95035471
6,2019,36,9/3/2019,9/9/2019,291.692018,5.936450514,0.62578386,289.6110319,71.47426341
6,2019,37,9/10/2019,9/16/2019,291.1744047,7.161509865,1.997452517,291.1188975,164.7972122
6,2019,38,9/17/2019,9/23/2019,292.6162252,6.932550672,1.941865263,292.3273919,100.0797556
6,2019,39,9/24/2019,9/30/2019,290.2349124,7.237089851,2.62816375,289.2964927,101.1632684
6,2019,40,10/1/2019,10/7/2019,288.5557381,7.284652912,2.086650745,287.0390823,118.1286644
6,2019,41,10/8/2019,10/14/2019,286.3794163,5.998583304,0.87715295,284.4541079,88.00416378
6,2019,42,10/15/2019,10/21/2019,283.5895761,6.443867333,0.943355583,282.823267,83.74553156
6,2019,43,10/22/2019,10/28/2019,282.8115021,10.46516994,3.417419287,281.4170385,116.2200222
6,2019,44,10/29/2019,11/4/2019,280.9492329,9.59530493,1.474981157,277.4427734,125.0608851
6,2019,45,11/5/2019,11/11/2019,278.2176353,9.646296893,0.061216473,273.3212301,48.68896652
6,2019,46,11/12/2019,11/18/2019,276.4444704,10.54720299,0.076340837,271.142098,27.56796098
6,2019,47,11/19/2019,11/25/2019,276.2041473,11.67153618,0.725753601,276.1555552,45.531669
6,2019,48,11/26/2019,12/2/2019,276.2782968,13.45878964,1.617815529,274.4948395,157.2353416
6,2019,49,12/3/2019,12/9/2019,275.7286832,12.97156113,0.323646988,273.8167444,43.39068047
6,2019,50,12/10/2019,12/16/2019,275.2174547,13.16583658,0.04247772,269.6825652,33.26895837
6,2019,51,12/17/2019,12/23/2019,274.7798224,13.3056776,0.084902119,271.0618864,11.92116865
6,2019,52,12/24/2019,12/30/2019,274.8002874,17.97295332,3.3803015,275.7541642,136.0945093
6,2019,53,12/31/2019,1/6/2020,274.8637731,1.932125609,0.00094033,272.3342439,17.22513901
12,2019,1,1/1/2019,1/7/2019,274.7326548,9.267143681,0.415683142,274.7660123,11.17678201
12,2019,2,1/8/2019,1/14/2019,274.3143612,9.489784741,0.340104046,271.0846231,19.72321743
12,2019,3,1/15/2019,1/21/2019,273.5942077,9.134032315,0.009907696,267.422129,27.93429149
12,2019,4,1/22/2019,1/28/2019,273.2335835,14.82474352,4.45303095,267.3276671,44.62027633
12,2019,5,1/29/2019,2/4/2019,273.1815309,10.53737683,0.760540392,265.6201622,10.08986868
12,2019,6,2/5/2019,2/11/2019,273.2445461,14.68421235,2.649642512,271.6914386,34.34044056
12,2019,7,2/12/2019,2/18/2019,273.1607513,16.38052184,1.659589563,270.992837,42.84314561
12,2019,8,2/19/2019,2/25/2019,273.1873414,15.74645427,0.911348248,271.9000407,20.85904069
12,2019,9,2/26/2019,3/4/2019,273.1530051,14.1302881,0.015963038,268.3236617,10.55812265
12,2019,10,3/5/2019,3/11/2019,273.1554535,16.49654209,3.26417606,269.2158362,27.75391837
12,2019,11,3/12/2019,3/18/2019,273.7129224,14.38587272,1.591537865,275.3612501,21.43935254
12,2019,12,3/19/2019,3/25/2019,274.3197487,12.26616374,0.13029612,275.4600635,8.326332992
12,2019,13,3/26/2019,4/1/2019,275.2021504,13.76027552,1.781066687,275.92889,52.96155448
12,2019,14,4/2/2019,4/8/2019,276.3562707,11.29853149,0.305244133,280.0146173,11.25637944
12,2019,15,4/9/2019,4/15/2019,278.9091882,13.2944799,2.35257782,280.6836432,41.95809082
12,2019,16,4/16/2019,4/22/2019,279.8307728,14.14726045,2.634723391,282.0920867,50.33100869
12,2019,17,4/23/2019,4/29/2019,281.2237645,15.30277121,2.942670406,281.6359196,52.96611035
12,2019,18,4/30/2019,5/6/2019,282.4879252,13.55356016,0.673746519,284.2006048,25.54396795
12,2019,19,5/7/2019,5/13/2019,283.7110026,14.27356853,1.033771244,283.5886102,40.83651616
12,2019,20,5/14/2019,5/20/2019,285.2461208,14.21936546,1.559399536,287.3820696,25.06218685
12,2019,21,5/21/2019,5/27/2019,287.9930584,12.54592337,0.696460452,289.1048613,22.56536903
12,2019,22,5/28/2019,6/3/2019,290.8227351,15.98322207,4.501174577,289.5401897,59.6527786
12,2019,23,6/4/2019,6/10/2019,290.7497162,11.97880257,1.501578939,291.1632437,35.89928463
12,2019,24,6/11/2019,6/17/2019,290.50411,14.47749681,3.559912044,289.838828,58.2801001
12,2019,25,6/18/2019,6/24/2019,293.0784935,11.92914098,1.69572397,292.025676,31.74562619
12,2019,26,6/25/2019,7/1/2019,295.2678302,12.2874323,2.427877972,295.5767668,27.23771171
12,2019,27,7/2/2019,7/8/2019,298.2342364,10.18112507,1.331066186,296.8315541,33.52287309
12,2019,28,7/9/2019,7/15/2019,297.0366423,8.065047112,0.100064531,295.986678,6.487699047
12,2019,29,7/16/2019,7/22/2019,298.2647601,8.211226279,1.109726779,298.0510486,46.8403029
12,2019,30,7/23/2019,7/29/2019,296.1747648,6.308657863,0.056130668,295.4852622,6.399686856
12,2019,31,7/30/2019,8/5/2019,297.2513411,5.665894352,0.174189613,295.6510103,15.31199994
12,2019,32,8/6/2019,8/12/2019,295.6911418,5.198985775,0.391479087,295.3175434,20.03655136
12,2019,33,8/13/2019,8/19/2019,296.3069393,5.464539951,1.224615668,295.7808765,47.58614525
12,2019,34,8/20/2019,8/26/2019,295.4304767,4.666606165,0.879835597,293.7532691,20.42586516
12,2019,35,8/27/2019,9/2/2019,293.1993877,3.89902924,0.475420135,293.2974901,30.90772474
12,2019,36,9/3/2019,9/9/2019,293.4125673,3.222518641,0.118539803,291.8542352,11.08111521
12,2019,37,9/10/2019,9/16/2019,293.2854075,3.452642866,0.581863272,294.2277277,24.54625208
12,2019,38,9/17/2019,9/23/2019,293.3917935,2.646553566,0.039232387,294.2985773,6.631239489
12,2019,39,9/24/2019,9/30/2019,291.6129807,2.610265715,0.214501751,292.0097197,19.39282242
12,2019,40,10/1/2019,10/7/2019,290.7511966,2.956931845,0.69782555,290.4027584,29.81437845
12,2019,41,10/8/2019,10/14/2019,287.5917352,2.144066577,0.054674703,286.3979684,9.718280629
12,2019,42,10/15/2019,10/21/2019,284.4713189,2.237468888,0.265040805,284.1284121,19.27173321
12,2019,43,10/22/2019,10/28/2019,283.8359772,3.862756864,1.778949658,284.5849285,44.50181815
12,2019,44,10/29/2019,11/4/2019,282.686763,6.032869315,3.358287523,280.9197672,54.57264053
12,2019,45,11/5/2019,11/11/2019,278.9921432,1.966067714,0.067631521,276.2004317,19.36915342
12,2019,46,11/12/2019,11/18/2019,276.3348189,2.011589218,0.063035782,271.4538273,11.67902777
12,2019,47,11/19/2019,11/25/2019,276.1237088,2.227133446,0.23142113,276.8856155,7.816066862
12,2019,48,11/26/2019,12/2/2019,276.7671868,3.908071086,1.660080881,276.90894,43.68431156
12,2019,49,12/3/2019,12/9/2019,275.7724407,2.676150755,0.344655249,275.3073785,18.76992296
12,2019,50,12/10/2019,12/16/2019,275.0423035,2.862416543,0.23768204,272.8702497,18.69412227
12,2019,51,12/17/2019,12/23/2019,274.247797,3.000962996,0.078520026,271.8896719,5.64285151
12,2019,52,12/24/2019,12/30/2019,274.6932284,5.729258045,2.073626302,278.1437525,37.71097323
12,2019,53,12/31/2019,1/6/2020,275.3256255,0.502851703,0.006160705,273.9326179,5.000899703
13,2019,1,1/1/2019,1/7/2019,273.1496583,5.634985892,0.065706141,264.7560194,44.19542556
13,2019,2,1/8/2019,1/14/2019,273.1496582,5.434303689,0.001009009,261.3313768,23.07266574
13,2019,3,1/15/2019,1/21/2019,273.1496582,5.293494354,9.63E-05,252.142446,21.38905493
13,2019,4,1/22/2019,1/28/2019,273.1496582,5.185208377,0.034504135,253.5467789,53.52470308
13,2019,5,1/29/2019,2/4/2019,273.1496582,5.008188079,0.000626052,249.4655432,67.9924278
13,2019,6,2/5/2019,2/11/2019,273.1496582,4.865622425,7.56E-05,248.8371483,33.73639681
13,2019,7,2/12/2019,2/18/2019,273.1496582,4.725637175,6.05E-05,254.5993664,30.47998376
13,2019,8,2/19/2019,2/25/2019,273.1496582,4.588598183,7.65E-05,256.2342287,32.71773005
13,2019,9,2/26/2019,3/4/2019,273.1496582,4.455088202,0.000104941,254.5587606,18.04203449
13,2019,10,3/5/2019,3/11/2019,273.1496582,4.32841277,0.002005838,260.8189014,31.64944159
13,2019,11,3/12/2019,3/18/2019,273.1496582,9.44297524,5.235412171,269.416224,35.93136371
13,2019,12,3/19/2019,3/25/2019,273.1496582,18.73575041,14.52073573,271.9997377,1.014588678
13,2019,13,3/26/2019,4/1/2019,273.1496582,13.54848233,8.929384323,271.9311236,21.54188987
13,2019,14,4/2/2019,4/8/2019,273.1496582,11.61587544,5.982005054,273.7731679,73.49172551
13,2019,15,4/9/2019,4/15/2019,273.1496582,5.426604088,1.115734063,273.1943137,39.09403324
13,2019,16,4/16/2019,4/22/2019,273.1546247,11.99549137,6.041347294,280.3348677,34.33499394
13,2019,17,4/23/2019,4/29/2019,273.4421911,7.771463629,1.061254832,278.9501014,62.58540361
13,2019,18,4/30/2019,5/6/2019,274.0907169,8.555382755,0.991009131,276.9793722,61.46620871
13,2019,19,5/7/2019,5/13/2019,275.4484185,8.74273826,0.489183722,280.67235,33.5349004
13,2019,20,5/14/2019,5/20/2019,277.6646455,9.703739739,0.961236864,281.9897614,58.88439666
13,2019,21,5/21/2019,5/27/2019,279.3473042,10.17861719,1.261046625,283.9138704,88.38661484
13,2019,22,5/28/2019,6/3/2019,281.7093557,8.757917752,0.097153033,287.9550105,12.57500728
13,2019,23,6/4/2019,6/10/2019,284.6708017,10.35175968,1.83533387,290.7300803,103.7460054
13,2019,24,6/11/2019,6/17/2019,286.0258196,8.829922163,0.656156247,288.3740652,91.80816164
13,2019,25,6/18/2019,6/24/2019,287.5411397,12.33918388,4.443490297,290.3804392,131.6354702
13,2019,26,6/25/2019,7/1/2019,290.1092408,13.77529515,6.418033373,293.6085449,93.54897812
13,2019,27,7/2/2019,7/8/2019,291.4828412,8.591858746,1.76932728,292.5603095,76.80363744
13,2019,28,7/9/2019,7/15/2019,293.2630138,21.13873749,13.89985705,294.5767715,241.4059975
13,2019,29,7/16/2019,7/22/2019,293.568976,8.80246178,2.614679288,292.8643734,119.7640341
13,2019,30,7/23/2019,7/29/2019,292.7533296,6.353612782,0.656571862,294.4383601,43.18122177
13,2019,31,7/30/2019,8/5/2019,293.4561068,6.109080589,0.697008347,295.191951,44.31073658
13,2019,32,8/6/2019,8/12/2019,292.1882982,7.144744498,2.026483599,291.5439543,116.2344497
13,2019,33,8/13/2019,8/19/2019,290.846872,5.833751272,0.971167107,290.884383,64.46434596
13,2019,34,8/20/2019,8/26/2019,289.6934193,7.661564891,3.067723892,290.8588946,175.1528753
13,2019,35,8/27/2019,9/2/2019,288.5761204,8.405955232,3.667848723,287.7414408,137.8700884
13,2019,36,9/3/2019,9/9/2019,287.8142273,9.277000129,4.778579392,287.1082646,126.8173338
13,2019,37,9/10/2019,9/16/2019,286.5568017,6.748698842,2.369567348,287.1409808,140.4009206
13,2019,38,9/17/2019,9/23/2019,288.9594794,30.63138966,23.14019269,290.9888227,218.4465709
13,2019,39,9/24/2019,9/30/2019,285.7291617,18.48091594,11.07273396,282.0968177,210.084825
13,2019,40,10/1/2019,10/7/2019,281.7639405,8.73127581,2.412104845,279.2557538,121.0789607
13,2019,41,10/8/2019,10/14/2019,280.007046,15.20430365,4.456143448,276.5053628,274.7152163
13,2019,42,10/15/2019,10/21/2019,278.6056624,16.76911399,3.852460009,278.0828875,39.75442702
13,2019,43,10/22/2019,10/28/2019,277.6624642,13.35698943,0.67813955,274.7338784,50.02474027
13,2019,44,10/29/2019,11/4/2019,275.5304413,12.96926582,0.067613129,270.5858541,45.78741465
13,2019,45,11/5/2019,11/11/2019,274.2272409,12.76244755,0.0216315,264.3970624,30.58285395
13,2019,46,11/12/2019,11/18/2019,273.371412,12.65266045,0.313550438,268.2387369,24.28243146
13,2019,47,11/19/2019,11/25/2019,273.2892507,12.18163986,0.353928294,270.9781242,56.01150494
13,2019,48,11/26/2019,12/2/2019,273.2176935,11.28882329,0.003039855,266.8873075,40.60327715
13,2019,49,12/3/2019,12/9/2019,273.1832308,10.7683606,0.012157004,264.2851447,29.61043305
13,2019,50,12/10/2019,12/16/2019,273.1544506,10.25163398,7.20E-05,253.1493779,25.59133288
13,2019,51,12/17/2019,12/23/2019,273.1496582,9.822632405,0.04433803,263.0469016,7.200853743
13,2019,52,12/24/2019,12/30/2019,273.1496582,9.338041506,0.000182839,265.2261699,50.20577496
13,2019,53,12/31/2019,1/6/2020,273.1496582,1.300380361,0.000250282,263.0013513,0.819200805
15,2019,1,1/1/2019,1/7/2019,274.6586397,13.90561574,0.702551207,272.4186762,24.5755276
15,2019,2,1/8/2019,1/14/2019,274.380454,13.46257112,0.341149122,267.7773269,24.24103837
15,2019,3,1/15/2019,1/21/2019,273.9795625,12.62931952,0.000520677,265.2201649,36.48749727
15,2019,4,1/22/2019,1/28/2019,273.5882134,14.40439726,2.342124168,266.6264049,50.27988391
15,2019,5,1/29/2019,2/4/2019,273.3655493,12.22777738,0.793152149,265.822787,18.6308958
15,2019,6,2/5/2019,2/11/2019,273.2976738,14.8358086,2.543433073,270.3181865,35.1339486
15,2019,7,2/12/2019,2/18/2019,273.2267479,13.54348696,0.420690268,269.1263169,56.55632793
15,2019,8,2/19/2019,2/25/2019,273.1766037,13.86538812,1.004099504,270.4044196,27.19128273
15,2019,9,2/26/2019,3/4/2019,273.167671,12.26284468,0.003600639,266.0842154,17.01563395
